Country Name	Country Code	Series Name	Series Code	1992 [YR1992]	1993 [YR1993]	1994 [YR1994]	1995 [YR1995]	1996 [YR1996]	1997 [YR1997]	1998 [YR1998]	1999 [YR1999]	2000 [YR2000]	2001 [YR2001]	2002 [YR2002]	2003 [YR2003]	2004 [YR2004]	2005 [YR2005]	2006 [YR2006]	2007 [YR2007]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]	2017 [YR2017]	2018 [YR2018]
Cuba	CUB	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	2.05748936373934	1.86202790316936	1.99382550714534	2.11971698655596	2.2880837275928	2.49323686751176	2.44140934634911	2.51067397297151	2.53450727156428	2.43535952140483	2.31792668065756	2.24682378997229	2.21948275652114	2.29630178200477	2.33544420193121	2.41753774314141	2.34137746146094	2.41388595466651	2.69556833777948	2.53989816022913	2.56282428388382	2.42406043506168	2.3773075382494	2.42742086665371	2.50990109666357	2.26205337123118	2.20230009386014
Curacao	CUW	GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	..	..	..	..	..	..	..	..	22296.8807327753	22967.5590409338	23030.557507166	22625.5228872891	22284.9319752278	21870.7800890005	21664.9843154173	21765.9806052362	21964.1258639857	21705.6305680658	21450.3139063236	21277.2345475528	21072.0658105063	20669.0768874752	20160.1638114642	19951.3279030441	19546.1405535019	19144.8111464851	18828.7347488728
Curacao	CUW	Population, total	SP.POP.TOTL	143912	144299	144630	145139	146306	146956	144472	139428	133860	129047	129205	131897	134192	137658	141239	144056	145880	146833	148703	150831	152088	153822	155909	157980	159664	160175	159336
Curacao	CUW	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Cyprus	CYP	GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	17927.2878459547	17622.0528972077	18279.7433341683	19452.4874035076	19383.93963861	19615.8150837971	20560.8548204274	21348.2534122427	22382.3972204604	23017.6371081013	23602.5308246792	23929.0997016934	24797.9201629451	25629.584174133	26393.6786491089	27154.9007178492	27447.2409331676	26181.7436024599	26019.764378772	25466.1083972479	24216.5285187782	22682.266569317	22513.7792628216	23408.3366816249	24805.2025611408	26013.8328207031	27161.4033495721
Cyprus	CYP	Population, total	SP.POP.TOTL	800610	818750	837104	855391	873426	891190	908710	926049	943288	960274	976968	993562	1010410	1027657	1045508	1063708	1081568	1098089	1112617	1124837	1135046	1143866	1152297	1160987	1170189	1179685	1189262
Cyprus	CYP	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	6.78232847453816	6.94961832061069	7.08394655861159	6.78052492953515	7.05268677598331	7.01309485070524	7.20802016044723	7.35382252990932	7.49505983326407	7.21669023632838	7.27761810008107	7.82034739653892	7.63056580991875	7.65819723896203	7.59439430401298	7.7464868178109	7.76650196751383	7.44930511097006	7.02847430876932	6.71208361744857	6.18477136609441	5.57757639443781	5.85786476923918	5.83985867197479	6.11012409106563	6.18809258403726	6.07940050216016
Czech Republic	CZE	GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	10238.2476845601	10233.9421858953	10527.8756898085	11219.1500652457	11711.3154124611	11663.17381617	11632.6028956161	11805.6718407762	12312.497769842	12734.9220286548	12959.8174813078	13428.099616179	14070.2804589818	14978.4131869153	15948.7452897204	16739.1787158121	17046.8850268926	16160.6205565942	16505.9537034372	16761.8273125123	16606.9925391504	16593.8642307285	16951.3791150445	17829.6983223668	18247.0117295456	19139.2398841383	19685.4944824973
Czech Republic	CZE	Population, total	SP.POP.TOTL	10319123	10329855	10333587	10327253	10315241	10304131	10294373	10283860	10255063	10216605	10196916	10193998	10197101	10211216	10238905	10298828	10384603	10443936	10474410	10496088	10510785	10514272	10525347	10546059	10566332	10594438	10629928
Czech Republic	CZE	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	12.9991666927509	12.6797520391138	12.0684134173351	12.1213259711949	12.2866736705425	12.1106767761396	11.5519420172554	10.8859902799144	12.0106526893106	12.0118180158673	11.6241028169694	12.0433612013657	12.1054013292601	11.7517835290136	11.7786032783779	12.0042785450927	11.3928284018176	10.6444543513097	10.8769849566706	10.5734631798057	10.196193719118	9.76957796031908	9.47712222694416	9.57514081800604	9.73469317450937	9.76172591693868	9.64070499819002
Denmark	DNK	GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	40383.5587756081	40253.5398981286	42257.0983305221	43310.2500901054	44314.7904987137	45570.0798221242	46412.038971456	47622.4390779319	49241.9280041345	49469.6888088275	49541.8555503286	49599.9969640753	50792.00095345	51835.8327062445	53687.4415474978	53935.8702479631	53345.3576182976	50457.2324892863	51173.4661587111	51644.4635097775	51567.0401502519	51831.7979309232	52404.7639713382	53254.8563700916	54556.0689545694	55735.7649011485	56563.4884729669
Denmark	DNK	Population, total	SP.POP.TOTL	5171370	5188628	5206180	5233373	5263074	5284991	5304219	5321799	5339616	5358783	5375931	5390574	5404523	5419432	5437272	5461438	5493621	5523095	5547683	5570572	5591572	5614932	5643475	5683483	5728010	5764980	5793636
Denmark	DNK	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	11.0241580084194	11.4269128563466	12.1374981272257	11.4495947451099	13.9272219999187	12.0567849595203	11.2627325530865	10.7031475634461	9.87149637726758	10.0489234216052	10.0410514941505	11.0081041462375	9.97127776123813	9.27587983390141	10.7057362589181	9.77764464230849	9.12330865198018	8.67086298533703	8.68470675054793	7.73529181563401	6.83349870125968	7.12029994308034	6.33652138088678	5.91186777544685	6.17666519436942	5.78145977956558	5.76149416359606
Djibouti	DJI	GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	2386.2481879402	2510.9452902447	2658.94924528237	2789.69381039298	2893.75881310401	3088.5637801271
Djibouti	DJI	Population, total	SP.POP.TOTL	615050	618504	622364	630385	643649	660858	680465	699973	717577	733019	746947	759639	771599	783248	794554	805456	816361	827820	840194	853671	868136	883296	898707	913998	929117	944100	958923
Djibouti	DJI	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.552800585318267	0.549713502257059	0.530236324723152	0.523489613490169	0.528238216792072	0.529614531412195	0.514354154879384	0.500019286458192	0.515624107238666	0.518404024997988	0.535513229184935	0.53973005598712	0.518403989637104	0.548995975731824	0.541184110834506	0.583520390933831	0.57572568998274	0.555676354763113	0.618904681537835	0.562277505034141	0.587465558391773	0.633989059160236	0.511846463864196	0.590810920811643	0.527382450218864	0.497828619849592	0.51098993349831
Dominica	DMA	GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	5135.36626867481	5226.21240434372	5211.38350096737	5364.72709739291	5544.6714039358	5693.22663060588	5942.5321032664	5993.89169504187	6149.83858737434	6144.0597592269	5955.85877140847	6310.56897651684	6476.75362050475	6501.40545658185	6791.05748333122	7214.43215735151	7724.68452383782	7632.2899616307	7680.483540092	7659.53138837591	7573.93101876745	7491.33349581167	7816.6194745869	7597.28889409255	7777.08993341961	7232.77329146107	7375.79516043128
Dominica	DMA	Population, total	SP.POP.TOTL	70546	70818	71044	71105	70933	70592	70183	69828	69650	69671	69840	70102	70387	70580	70718	70797	70829	70848	70877	70912	70954	71019	71091	71175	71307	71460	71626
Dominica	DMA	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	1.13401185042384	1.1296563020701	1.1260627216936	1.40637085999578	1.12782484880098	1.41659111514053	1.56733112007181	1.5752993068683	1.8664752333094	2.1529761306713	1.71821305841924	1.99708995463753	2.27314702999133	2.26693114196656	2.40391413784326	2.54248061358532	2.54133194030694	7.05736224028907	2.53961087517813	2.39733754512635	3.52340953293683	2.39372562272068	2.53196607165464	2.52897787144362	2.52429635239177	2.37895326056535	2.51305391896797
Dominican Republic	DOM	GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	3028.10603792809	3191.60405153937	3216.10892758671	3340.04393276212	3480.27422924684	3727.8002141058	3915.13612928861	4083.63649527822	4209.4118675025	4249.10008088291	4375.78983242711	4255.76620917535	4304.77008068419	4647.03787497264	5006.55237736346	5308.63239429042	5409.9479486405	5393.47028722925	5771.91841782829	5881.13542061702	5969.35276149503	6187.28301361997	6547.30797742962	6921.52059432776	7300.03328484764	7556.85365014568	7997.7611092431
Dominican Republic	DOM	Population, total	SP.POP.TOTL	7408339	7546467	7683707	7819239	7952766	8084407	8214427	8343288	8471317	8598599	8724974	8850317	8974444	9097262	9218681	9338856	9458079	9576736	9695117	9813219	9930916	10048226	10165182	10281675	10397738	10513111	10627147
Dominican Republic	DOM	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	1.29853668953324	1.26151747566113	1.44982103039588	1.51549274807945	1.60070093851623	1.79357620169296	2.02205217722429	2.13225289598058	2.2027271556477	2.20617335451973	2.39198420533975	2.11517847326825	1.92212464638478	2.05116660375396	2.20421988785597	2.20369604157083	2.17168835235992	2.04975891577256	2.12890674759263	2.12672314762363	2.1790537750999	2.11480115992614	2.09735546299122	2.28075678330622	2.35243473147717	2.22484096287008	2.36375764821923
Early-demographic dividend	EAR	GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	1906.38590817067	1933.21228806293	1959.26285066297	1966.7333883324	2040.95100376851	2096.12217474806	2104.64362446281	2108.23144221462	2161.78206949239	2144.9101494837	2146.05755256462	2224.18210785542	2324.74962738375	2422.0184157829	2526.12613481233	2630.05186344015	2681.15217220456	2663.5543335924	2795.40525989954	2892.74436384278	2964.33202170652	3049.06012851363	3133.86482054514	3229.29901147662	3335.19590440488	3441.55833070242	3521.7838977814
Early-demographic dividend	EAR	Population, total	SP.POP.TOTL	2117785781	2161761687	2205758867	2249993925	2294576653	2339379359	2384127937	2428606122	2472852816	2516662185	2560101448	2603300762	2646483605	2689792006	2733278857	2776922505	2820636607	2864298814	2907916947	2951423688	2994346938	3037084158	3079685581	3122156833	3164439749	3206485623	3248413593
Early-demographic dividend	EAR	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	1.32802071099042	1.345235490814	1.38045873557734	1.41734940678585	1.46099595534436	1.49564813069828	1.5151381056635	1.53257613668242	1.56098479245728	1.56824422996647	1.5928686024676	1.62952199451405	1.68952790935676	1.73434264190639	1.79669606992034	1.88278591162938	1.93050715235063	1.95926571158909	2.01910781958775	2.06593058362201	2.13138279908905	2.125598135122	2.20357369871968	2.19477663690869	2.1998322271289	2.24769667688375	2.27814572017231
East Asia & Pacific	EAS	GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	3918.26787867302	4030.8949337505	4188.53604147738	4373.60654524971	4566.01462556954	4697.96973106328	4668.32857092674	4794.91230176539	5006.54807089272	5126.03692957215	5306.10810616265	5524.93431752527	5805.09481692509	6102.32047387749	6449.04782046914	6882.63111024751	7134.01896802725	7266.53374852616	7767.24056130182	8134.47225092796	8488.11613891161	8863.58521196558	9214.65336531777	9579.47437135492	9955.7014443448	10384.904491908	10809.6658943214
East Asia & Pacific	EAS	Population, total	SP.POP.TOTL	1872676768	1896190507	1919576721	1942464423	1965146473	1987315524	2008705487	2028650228	2047640091	2065912033	2083186086	2099602481	2115458625	2131146847	2146744105	2161785511	2177119138	2192059400	2206884622	2222577723	2240312711	2257904491	2275075985	2291503725	2307625738	2323932848	2338223462
East Asia & Pacific	EAS	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	2.63188647331359	2.75899409428544	2.85563649710278	3.05618632442517	3.05959686780842	3.0904880116357	3.05546870059307	3.04205884254961	3.16843592989046	3.25985221796207	3.40922573364815	3.7175930823515	4.08430407646288	4.41376194758394	4.69011227424929	4.97609168786038	5.03238006920182	5.22176728290531	5.62933501746916	6.03338433998482	6.14053387876138	6.28252289166933	6.22185304796646	6.16912317631479	6.14069697615609	6.21089714462381	6.3338928529127
East Asia & Pacific (excluding high income)	EAP	GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	1230.94520506962	1352.0788435203	1480.6700094361	1606.60251514299	1730.98538298406	1836.08757384714	1867.75234384019	1966.26348080339	2095.7228731332	2221.42743142185	2379.63621060471	2571.03941785923	2783.1823068637	3036.84892739288	3347.96993098397	3739.13678843196	4032.3951263891	4323.56841344048	4719.40425753042	5089.10602500345	5428.34236765845	5775.77205024537	6129.01676868497	6488.66696825982	6863.89147098311	7268.46819674923	7691.30217246479
East Asia & Pacific (excluding high income)	EAP	Population, total	SP.POP.TOTL	1652528279	1674580221	1696464118	1717901663	1738949771	1759750554	1779788454	1798639494	1816455800	1833422980	1849607527	1865132738	1880248912	1895275475	1909891482	1924018171	1938057262	1952017377	1965954326	1980940204	1997884913	2014779318	2031185907	2046830024	2062232304	2077970870	2091680327
East Asia & Pacific (excluding high income)	EAP	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	1.78877343889535	1.91879385572134	1.9822601906497	2.18007030191235	2.166093445904	2.19976291430644	2.22297720857429	2.17474178176985	2.27399405957402	2.37555836004195	2.52541271533183	2.85847122046329	3.2430688566993	3.60235455620023	3.90969837838131	4.19067973751041	4.28417152615594	4.51461759603868	4.90596444289655	5.30351330740334	5.40290364151804	5.56003795725899	5.53129589708455	5.48585372798749	5.45748930484867	5.53805493759211	5.69296670448873
East Asia & Pacific (IDA & IBRD countries)	TEA	GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	1245.06568919662	1367.62953893172	1497.73037600451	1625.12522882342	1750.92530838086	1857.19293823432	1889.16524062822	1988.75687493595	2119.66499438056	2246.79251061159	2406.80513382787	2600.41965897958	2815.01581396308	3071.58499671327	3386.24785749108	3781.81669172118	4078.32972886565	4372.71563856389	4772.93976944196	5146.69797754989	5489.57429910919	5840.70965040149	6197.716592156	6561.19100586798	6940.40099794139	7349.25638299248	7776.610065441
East Asia & Pacific (IDA & IBRD countries)	TEA	Population, total	SP.POP.TOTL	1631566861	1653289936	1674861271	1696013989	1716810410	1737388723	1757224496	1775880197	1793498345	1810261111	1826238741	1841560611	1856486255	1871341383	1885806879	1899800479	1913718217	1927560597	1941377365	1956238874	1973056377	1989821912	2006100237	2021618425	2036897092	2052513823	2066103849
East Asia & Pacific (IDA & IBRD countries)	TEA	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	1.74773431057683	1.88514737439426	1.95496848796217	2.15914807084064	2.15103919216156	2.18933191036743	2.21695860708395	2.16523170375591	2.26316908356349	2.36496723716043	2.51884372876744	2.85564861052515	3.24462946266198	3.60705430944879	3.91783489723923	4.20959468554803	4.30062792259034	4.5431930978614	4.94149163009326	5.35154992528791	5.45137489500129	5.61579402287736	5.58480069607808	5.54175301404863	5.51062203588241	5.59586974338248	5.75470589523112
Ecuador	ECU	GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	4341.28004834108	4327.86333279342	4412.90207910011	4414.92825797204	4396.22128455549	4491.20094613573	4543.99983237153	4243.87220090874	4209.34497948501	4299.20210136098	4397.42303822286	4440.72979468167	4725.23244279188	4892.69132232345	5023.29105183842	5048.14455495843	5280.7136398421	5224.83833673442	5323.73748216291	5654.92807002849	5885.09986087713	6084.44390676545	6218.23919527307	6124.49088707134	5947.00198998838	5981.13261786687	5952.21808360301
Ecuador	ECU	Population, total	SP.POP.TOTL	10716131	10961460	11207999	11455205	11703169	11951457	12198449	12442109	12681123	12914660	13143465	13369678	13596390	13825839	14059379	14296554	14535740	14774412	15011114	15243885	15474099	15707473	15951832	16212022	16491116	16785356	17084359
Ecuador	ECU	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	1.60599007234981	1.47243159214192	1.51945052814512	1.7267259730402	1.92170172027764	1.97047104800695	1.91663710689777	1.66531252860749	1.6851819826998	1.81344301747007	1.79480829446421	1.79211496342694	1.86961391957718	1.96371446246409	2.07050396749387	2.06903006137003	2.08314127798103	2.19501121262897	2.30828971120997	2.32880266415025	2.36718144300356	2.51027011155773	2.58277544547861	2.51171630534427	2.36551607544329	2.2495799314593	2.31381230047905
"Egypt, Arab Rep."	EGY	GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	2073.94023696277	2090.84043014886	2130.67568021767	2185.302174992	2248.59423984431	2324.91660959771	2406.04523397927	2501.9818673338	2610.47649769732	2651.86551548459	2664.64201103455	2699.10106544613	2758.56642773719	2830.35013833779	2970.94475444297	3126.27499807474	3290.94074045175	3381.11537648388	3485.28219813521	3472.59829308025	3472.1482980304	3468.46882825601	3489.86412365968	3562.93265798423	3638.89492738577	3712.60365347781	3831.19983491505
"Egypt, Arab Rep."	EGY	Population, total	SP.POP.TOTL	58666812	59880656	61095804	62334025	63601632	64892269	66200259	67515591	68831561	70152662	71485044	72826102	74172073	75523576	76873670	78232124	79636081	81134789	82761244	84529251	86422240	88404652	90424668	92442549	94447071	96442590	98423602
"Egypt, Arab Rep."	EGY	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	1.57329155707319	1.53355033385072	1.41466343580649	1.47383391334027	1.52150183819183	1.60203983620915	1.65059777183047	1.69842251695612	1.63965480893278	1.78197086804774	1.78694721094387	1.8021011202824	1.92376988034297	2.12635588124164	2.20010310422281	2.32935002506132	2.37480294892964	2.40944732104991	2.37429973865545	2.38509152293329	2.45781641392308	2.38030460207004	2.39591700795628	2.44422078841638	2.47715463828412	2.47494390185913	2.50204214229022
El Salvador	SLV	GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	2542.90320356931	2654.51628138212	2743.37310152697	2839.20524720509	2831.38760470788	2891.6014444084	2941.94044556596	2981.34172908626	2992.90078888611	2999.3239036229	3028.54620163799	3059.56638685997	3071.5458036898	3140.03296251905	3261.76394112511	3308.04962702608	3364.10043569963	3280.0203884937	3334.93284217063	3447.35013069705	3528.86712432347	3591.4270693819	3636.01031244949	3705.57970353453	3781.37857416592	3846.97393435035	3920.52627751227
El Salvador	SLV	Population, total	SP.POP.TOTL	5416327	5490478	5561916	5628602	5689943	5746288	5797764	5844834	5887930	5927001	5962139	5994075	6023801	6052124	6079395	6105810	6131767	6157678	6183877	6210567	6237922	6266076	6295124	6325121	6356137	6388124	6420740
El Salvador	SLV	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.618500323189497	0.713963337982595	0.801881941402927	0.881213487825218	0.771536727169323	0.925815065308248	0.977963228582605	0.959821955593606	0.956193433006167	0.990382825985688	0.996286735347834	1.08607249659038	1.10893437548817	1.13018173454476	1.1892630763423	1.24962945129311	1.12691822764955	1.08482450690017	1.05758895269101	1.09168776377423	1.08529731535598	1.03094823618481	1.04684196848227	1.10669819597127	1.12804365292944	0.998728265136995	1.0606254107782
Equatorial Guinea	GNQ	GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	518.043026056445	556.092674897925	626.494317779901	709.865191727315	1138.76460636464	2737.21459573413	3254.29136971926	3925.90552804626	4454.03817947592	6983.43907017791	8003.96177858715	8745.26911341219	11558.6754236884	12908.0638688999	13282.9425424592	14619.7506139847	16438.6414745572	15906.4965908617	13841.396476965	14098.6464219752	14614.1769816151	13421.5657576366	12926.5335857828	11283.3980543871	9894.00629387915	8986.95103523832	8124.1828894291
Equatorial Guinea	GNQ	Population, total	SP.POP.TOTL	447269	462637	479099	496768	515844	536459	558496	581765	606180	631662	658388	686670	716949	749527	784494	821686	860839	901589	943640	986861	1031191	1076412	1122273	1168575	1215181	1262008	1308966
Equatorial Guinea	GNQ	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.156505369252061	2.13990666548503	2.0663787651404	2.01301211028086	2.92724156915657	3.0384428260128	2.88274222196757	3.12841095631398	3.87673628295226	4.32193166598592	6.12101071100931	7.51452662851151	10.1122952957602	10.7934737507788	11.6763161987217	9.18842477540082	10.431683508763	10.7144164358704	10.088593107541	9.83927827728525	9.7072220374305	8.68626511038524	7.20858472047354	6.11000577626596	4.60836698401308	4.46114446184176	5.09562509645018
Eritrea	ERI	GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	511.574117046357	585.32143777938	715.99398769193	741.207214517421	812.695495370054	877.478375262219	888.480306517478	876.298982848345	828.401674994223	869.705487108284	857.448069593593	796.19709682725	772.46238580716	762.399222955462	731.322209353193	722.366994761474	637.602666702368	650.189672970366	653.868784722559	700.998163283418	..	..	..	..	..	..	..
Eritrea	ERI	Population, total	SP.POP.TOTL	2257593	2238631	2218436	2204227	2196467	2195192	2206439	2237412	2292413	2374721	2481059	2600972	2719809	2826653	2918209	2996540	3062782	3119920	3170437	3213969	..	..	..	..	..	..	..
Eritrea	ERI	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.194897840310455	0.28142199406691	0.329060653541504	0.362939025789994	0.396090630999692	0.378099045550458	0.276463568673324	0.290514219106718	0.279181805372767	0.294771469995844	0.274076513295331	0.265285439443408	0.250017556379878	0.212265177225503	0.178191486627586	0.170196293057994	0.146925246393638	0.15064488833047	0.157706965948227	0.180462225989112	0.193839950967723	0.198082983361334	0.205348482414318	0.194446721299215	0.195465322970907	0.210964653458326	0.231696216140132
Estonia	EST	GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	..	..	..	7134.66092341469	7598.6125460114	8688.80144640025	9153.38298216454	9087.67775871122	9956.13427447743	10621.3069447322	11412.5773635133	12357.2776819475	13277.2048851546	14625.5043498485	16148.7117578728	17452.0783749153	16600.89050745	14199.6831897932	14579.9739986467	15686.4790860502	16250.935413651	16546.7274907345	17089.7703727384	17395.040616214	17938.7292737724	18954.7859107178	19669.7648539037
Estonia	EST	Population, total	SP.POP.TOTL	1533091	1494128	1462514	1436634	1415594	1399535	1386156	1390244	1396985	1388115	1379350	1370720	1362550	1354775	1346810	1340680	1337090	1334515	1331475	1327439	1322696	1317997	1314545	1315407	1315790	1317384	1321977
Estonia	EST	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	15.5111470878115	12.2613323624214	12.225523994984	11.2972406333137	12.1574406220993	12.0254227296924	11.7302814401842	10.9333325660819	10.6085605786748	11.0149375231879	10.7731902707797	12.2782187463523	12.4178929213607	12.6367847059475	11.7982491962489	14.8059193841931	13.6789595315199	11.210065079823	14.1797630447436	13.5976116416649	12.6862105880716	14.5599724430329	13.5560212849313	11.6845964785044	11.8939952424019	12.3578242942073	12.1030850007224
Eswatini	SWZ	GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	2250.27758927999	2266.04198510773	2269.52504988074	2329.72505938317	2371.46404581429	2399.5923096718	2420.60689928575	2456.48185017911	2471.55884093277	2477.48152282401	2572.17765170426	2662.20792283808	2749.30016280485	2902.09907735155	3059.60971283214	3175.22333543037	3179.06429700607	3205.8752163889	3304.43979156321	3356.04383135186	3513.37692394228	3623.66020786012	3629.79901688183	3680.34947283775	3686.21566541655	3724.76190419179	3774.62124286402
Eswatini	SWZ	Population, total	SP.POP.TOTL	866995	887706	907622	926836	945506	963416	979922	994105	1005432	1013608	1019054	1022796	1026287	1030575	1036095	1042651	1049948	1057462	1064841	1072029	1079285	1086843	1095022	1104038	1113994	1124808	1136274
Eswatini	SWZ	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.957329627045139	0.822344334723433	1.14585146680006	1.07893953191287	0.824955103404949	1.15215026530595	1.16335789991448	1.22723454765845	1.12389500234725	1.06550066692449	1.04999342527481	0.977712075526302	0.964642444072662	0.98003541712151	0.974814085580955	0.997457442615026	0.97147668265476	1.01185669083144	0.948498414317255	0.951466798006397	0.98213168903487	1.42614894699602	0.876694714809383	0.932938902465314	1.1041352107821	0.924602243227289	0.959275667664665
Ethiopia	ETH	GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	218.101834454033	238.099111464726	237.299445783679	243.598443016615	265.330882506067	265.468331494404	248.86572981923	254.247599418538	262.025313364975	275.722215579817	271.98690915836	258.628815573249	285.545688793089	310.482649763526	334.727438035574	362.969313430905	391.255572075977	414.120494108205	453.29882929109	489.992672496167	517.51346095389	556.32628782594	596.455128008062	640.541923075422	682.239357745426	727.844054349637	757.35041670679
Ethiopia	ETH	Population, total	SP.POP.TOTL	51423591	53295556	55180993	57047906	58883531	60697443	62507724	64343008	66224809	68159422	70142090	72170581	74239508	76346310	78489205	80674343	82916236	85233923	87639962	90139928	92726982	95385793	98094264	100835453	103603461	106399926	109224410
Ethiopia	ETH	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.0295584180420228	0.0364007835850329	0.0409561313983603	0.0450498568694178	0.0487402835947457	0.0504139853140107	0.0516736139680914	0.0494226194709455	0.0537562894292379	0.0645545380358419	0.065153462065359	0.0695574281160353	0.0717946568288141	0.0661459604269021	0.0687992699123402	0.0752407738851992	0.0829753053430935	0.0813056557305241	0.0738247695725838	0.0836477260110525	0.0912355801680249	0.107772862988097	0.125695422925035	0.127732852055517	0.144300198619813	0.145300852934804	0.149050931014413
Euro area	EMU	GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	26418.8082310821	26136.8875354341	26702.1258341452	27277.9337288321	27667.1661344368	28348.3692562386	29147.3812611121	29933.8969039375	30988.8073751589	31547.6061839001	31688.9800105004	31732.6291233389	32282.2884702965	32655.6051642763	33553.3681755686	34381.3697693485	34356.7031589351	32697.1634626764	33330.9738527761	33977.7342420458	33617.2913007314	33429.57457917	33781.9486192061	34374.4936066099	34913.2616662939	35748.5692733651	36322.5997699879
Euro area	EMU	Population, total	SP.POP.TOTL	314162056	315449093	316366781	317181461	318003013	318761752	319433985	320258891	321310789	322547874	324125339	325885957	327682513	329380417	330922785	332645162	334274725	335360891	336151482	335419656	336159199	337302111	338462234	339488382	340481755	341217243	341979171
Euro area	EMU	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	8.16126566220333	7.95909722270148	7.93073151381213	8.06563533673868	8.22454471524143	8.116532123967	8.23046426947966	8.16217776761114	8.1930955639339	8.30785199966936	8.28161108379127	8.4121145484032	8.40704001803111	8.33792738807541	8.25044428415529	8.09706650716297	7.88653703925716	7.27124141616143	7.44119878668273	7.17999066816764	7.07706350763883	6.91472102882866	6.52371159377268	6.64629518897645	6.61718276211305	6.61317693138972	6.45483756670081
Europe & Central Asia	ECS	GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD	15829.3001246428	15656.0148236563	15809.6969405329	16121.0516646694	16379.9409360651	16858.2181551915	17272.2628006091	17746.6957247184	18482.717934211	18863.0795029046	19136.7338708969	19425.6568809902	19983.9805737459	20451.89695237	21181.8246561149	21866.4836888772	21996.8946123076	20946.1388841124	21419.7039875654	21870.7254288362	21858.9530198925	21950.1984233299	22256.10080326	22619.6988407468	22958.9028735996	23509.5479983416	23930.8027756917
Europe & Central Asia	ECS	Population, total	SP.POP.TOTL	848878429	851973886	854082087	855490982	856856802	858163120	859296518	860311870	861270071	862339994	863908064	866189044	868783653	871433207	874134287	877278821	880911644	884448855	887904313	890136603	893755804	898022522	902367876	906669764	910870489	914608312	918031055
Europe & Central Asia	ECS	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	8.7879085569002	8.2911010656238	7.82304434770426	7.7508830718232	7.77304200532827	7.5009060972502	7.48027508746863	7.41218690350251	7.48223376735605	7.53659002630331	7.53454145641636	7.73643769352183	7.74677326262841	7.70059524641419	7.83030291503596	7.79184722419085	7.72884737131811	7.10222988682711	7.36881437857361	7.36410623516349	7.29074086631933	7.1089120563792	6.76882248116481	6.69438917163659	6.68545131178172	6.72214356281465	6.69048092553962
